Lib_GGA.65_S2_R1_001	Lib_GGA.71_S4_R1_001	Lib_GGA.88_S6_R1_001	Lib_GGA.90_S8_R1_001	Lib_GGA.64_S1_R1_001	Lib_GGA.70_S3_R1_001	Lib_GGA.87_S5_R1_001	Lib_GGA.89_S7_R1_001
UBASH3B	4.29882734450072	4.40617258599428	5.00814831369173	3.25239626378486	5.4728346980056	5.78704065134138	5.91321738259302	5.82279912930526
SLC12A2	5.54697425594112	5.27638536314237	5.03560025844827	5.10982009580375	5.92954184951183	5.81791402919676	5.68899272977089	5.93616666426759
RNF157	1.26945495626607	0.960375944532966	1.55184750519762	1.33680591759759	2.68809751098507	2.58366918778129	2.1602309661323	2.62151790398659
TNFAIP3	8.78172179284747	8.56008485257087	9.42023980527841	8.8409026869908	8.49253396928485	8.00781601544979	8.69057301936174	7.94329690794398
TNS2	2.24380955910794	2.77108944244555	2.30483929733323	2.67793449554954	1.21241318318668	0.591393101463572	1.25099769002281	1.14002439616453
B4GALT6	2.68123694756083	1.7422761186197	3.41930378324497	2.18918176348394	0.88666244457455	1.13380452279034	1.99880957634198	1.0899096331956
CARD9	1.81409599866048	1.96831787358071	3.02646674625823	1.61996647909127	0.792276571470927	1.22597712012439	1.84895760925259	0.869985992600291
PCMTD1	5.74355122759367	5.66102662196954	5.64923532479348	5.72468027238774	5.20048210805196	4.92374165313118	5.23535004911819	5.20072573033746
RCC1	6.53561849891746	6.29427737873954	6.22122533922295	6.36904762973052	6.85993042084215	7.14356032390266	6.76137738430297	7.16117467508961
AKR1B1	6.76635294011081	6.62529679382622	6.88779716126398	6.89534135199561	7.2712217593264	7.2250449659245	7.21287019050889	7.40066042295481
SLC39A13	4.90943192373229	4.58963957367154	4.69609479308828	4.73484733640496	4.32175930787805	4.08723139091594	3.87212690950203	4.11182937185317
GPC1	3.50238903239629	3.21495720265634	3.7403135531542	2.51960434056544	2.6749318674508	2.10217307255291	2.63338381034953	1.94827856337134
ANTKMT	4.10786928022134	3.78131895364266	4.15755905021405	3.73603067198995	3.55730849752808	3.05501702175709	3.25646262307957	2.8866359529046
LDHB	6.42793814298819	6.4921782219128	6.40018095291442	6.53893025647562	6.99020525911736	6.95400502092995	6.827982358323	6.93635215903665
LRRFIP1	8.14187547816382	8.18781117795517	7.8455541699612	8.21026552303944	8.57679182879303	8.60666650304831	8.46494971520801	8.55154858922517
TAP1	9.24190669594814	9.55425743773484	9.30608330267864	9.99827443457731	8.87920771729822	8.9982875608602	8.78231904904879	9.02249646558976
NDUFAF4	5.26742794333904	5.69091854472797	5.3828383904792	5.55015243875746	5.78308363171293	6.24157336357384	5.81861962413842	6.00876687021562
KDELR3	3.27125596020758	3.27257307274626	2.68885723072064	2.82059414632057	2.39079685871402	1.79123850803161	1.12625146907606	1.97613567495196
CARNS1	2.55588382818952	2.12667823965009	2.68018616913635	2.0045745131776	1.28352948671429	1.15740560370774	1.69934090041511	1.32470081244809
TUFT1	3.76361990075243	3.31157741934044	4.03369713374443	3.06949893955991	3.18255377987579	2.44671405948087	2.78963349929695	2.12041858417458
STAP1	1.04792943112915	2.25799648014924	2.08597920225465	3.48191431144132	2.7584362555204	4.14739881229066	4.21613680850074	4.07043212906779
PCED1A	3.35427886263023	3.05996763242718	3.81746382971769	3.19807569987928	2.75218166367183	2.18488539037468	2.86964320200285	2.24013209533057
KIFAP3	6.40864385109192	6.53282976974958	6.21523556753453	6.65941589608481	5.90085021949846	5.89100584429286	5.8846172916428	5.97637568762672
ZSCAN2	4.53543117174937	4.17794721783868	4.08715112799983	4.08102334336865	3.96950731691207	3.01035384204971	3.41419197730692	3.01303413221508
PNPO	5.33984047166011	4.98732688039061	5.29327661933897	5.06836327386884	5.86868834087181	5.51863063192207	5.74945748022201	5.5490975673992
NKD1	1.22308294844867	2.52780027650991	2.12483995149914	2.0045745131776	0.638001407933844	1.10981092109906	1.27470289027763	0.746023956043924
GPR160	2.67263552685118	3.07946976623408	2.00496901929359	2.98646648588156	4.12038795053758	4.01478693386131	3.3033148610035	3.54182781698688
IARS1	9.41626406258891	9.29122930692095	9.37562162127718	9.27396736916915	9.73074138240301	9.6148388875739	9.89621987419761	9.77814371396841
TBC1D14	5.21211360006949	4.76849541400268	4.59592627893599	4.88757981111733	5.59406721180398	5.82714063796258	5.2843421380009	6.05358029934475
PA2G4	7.90011399066161	8.02196174190047	7.73973623619316	8.01744504760757	8.3190600910865	8.46031723450291	8.07972664274265	8.48357712203116
ATXN7L3B	5.9849970887122	5.7690638455633	5.8994617879358	6.06705177343717	6.5755178423159	6.23742694998074	6.35598392436299	6.47135634720081
F12	0.617091720659561	0.33894203898601	0.694403789691846	0.392875863164029	1.75319738641924	1.3334826179316	1.62751556238622	0.899380911577859
TRAK1	5.47088090640882	5.58119107549233	5.86926458581201	5.48862400410646	4.89174772724884	5.11968814047874	4.81797564633517	4.84050715547852
RPL4	9.08828991751781	9.18308343390359	9.10413521759982	9.18337571891644	9.61756591721969	9.6240660581175	9.36459335462717	9.63633516636141
SIN3A	7.45977395550844	7.13586731015977	6.90510944219486	7.23474935045714	6.74651685423504	6.39277369447331	6.63943441632443	6.59833508919144
SP4	5.74457752505327	5.76204064559217	5.47846050174347	5.82268098684215	6.17431196814123	6.50740794550678	5.99754728807882	6.89590744217021
RTL5	1.48128668399529	0.716468996762298	0.975235285621947	0.555337350119837	0.041624571258395	0	0.211287737576845	0.0532785185624648
PRR13	6.3599179403526	6.48731949711173	6.14607920476192	6.74557874095028	6.94293455640977	7.00976821725586	6.7139381485323	7.05620029148973
STAM	5.66333558922359	5.51230770237483	5.99170239057087	5.75635296802383	6.32677331689661	6.10790361854459	6.41317202902346	6.15607737076729
SUPV3L1	6.21045956181538	6.17923083201761	6.17568388078747	6.30766366613084	6.78071878456866	6.57029927635728	6.61178206275934	6.76878395119685
TMEM43	6.72223082665829	6.67528535080847	6.61160577051154	6.79826109898493	6.17664910972534	6.06174894057254	6.29353708338582	6.00623594617214
TMEM132A	1.9766535843724	1.98219910074575	1.81208770906822	0.769152492162949	0.582678797128817	0.98346536359068	0.93122638719397	0.248657692767673
RPA1	7.6892361337682	7.41897872923267	7.78593203754498	7.88926904641836	8.22353461824917	8.12485865544407	8.06131673857552	8.44329285933965
HLA-C	9.85617914677153	9.49338843892544	9.53183221743225	10.4974635045351	9.48423432964941	9.11145671478026	9.18165887543044	9.84328533378237
NLRP6	0.0539831628212437	0.249946936560728	0.345361517009291	0.304226104167281	1.30077399993988	1.03533874153505	1.04587445074261	1.63539831522016
PELI2	1.33633263545515	0.932049227532452	1.87422825450041	0.83391855253547	2.35822202877296	1.69775663531683	2.78138296243717	2.12041858417458
SDF2L1	4.83429688248972	4.71754261638599	4.42481395263647	4.81122461788815	5.42350407836757	5.7574239127027	4.81999097448453	5.6734125902025
CLDN12	3.69307424269271	3.66565388652856	3.99226540371462	3.46667756880324	3.07139672535039	2.59235336235398	3.29174367321056	2.37179469579919
TMEM243	6.83396709408054	7.07158582488267	6.90417893559466	7.17545832723659	6.53419457969459	6.54256100438345	6.29281169588569	6.46706822681999
RPL22	4.83622374405454	4.73814017875604	4.93349856242034	4.60865306029806	5.33106114996138	5.37754959063816	5.43527032505417	5.10777190804296
ST8SIA6	2.79656373326816	2.24654029281045	1.77998402700852	3.10928925491835	0.664886989186792	0.52036200182128	1.25099769002281	0.899380911577859
TRBV4-1	3.63669960489986	3.88839515211731	4.5609292643506	4.29454609347441	3.06636398298303	2.80153794030074	2.86183897714276	3.32608517545186
KIF5A	3.85768375149853	3.4277174804348	3.21835828240436	3.06949893955991	2.20178472930078	2.27394850431377	2.58679950885593	2.13284696173177
BEND3	3.31059522201779	2.96530066404922	2.94194306064181	2.87546847189018	4.35722033779874	3.95206979992617	3.51217533218244	3.51359242691789
FGF1	1.61299707898451	0.87367057804248	1.74714966495178	1.04012265808835	0.041624571258395	0.32578989392293	0.161295422419496	0.104659342761749
ASB9	0.34129136101513	0.105229311631825	0.388583874312887	0.435238304768949	1.11828539708737	0.844983621690875	1.43055385792398	1.1884566103329
NIPA1	5.14218628844374	5.0010272676337	5.39083206001852	5.28218442977188	5.71557358309318	5.81698811456858	5.76940974483179	5.84185014851209
EED	8.96095937841165	8.88846454328777	8.89698885408074	9.17089453290748	8.54163834406193	8.08426279136493	8.48127800713175	8.13485056749265
PLEK2	1.63086836315705	1.1195639701053	2.04604264635841	1.46501886327646	0.495501616599547	0.591393101463572	0.705654507389112	0.61040079774336
WAS	4.65814694522088	4.55057912298411	3.96039159173404	4.71133826569701	5.20048210805196	5.21273843669849	4.56513452629675	5.16335127504606
AGPAT2	5.08337229618621	4.58054356706741	4.48330469238625	4.79301513181018	4.58544044470226	4.00180800113591	3.86042492894112	4.17628976814879
ANXA4	6.80326747681878	6.66832596531659	6.78084143666508	6.77267672327497	6.32782516512967	6.13638919804883	6.41650564318247	6.31721632998989
IFT122	5.24584599028296	4.92580903702449	4.95162582175613	5.1985748621482	4.52435818181772	4.48244986407135	4.4158952823169	4.59314124272592
C1QBP	8.34007878164793	8.57504647631407	8.25543970603873	8.57894030450196	8.84039457214736	8.99747049564801	8.63813803740312	8.89855467166866
PLGRKT	6.23549639357081	6.29636226663809	6.21223133019406	5.95595704153499	5.75598869290103	5.53674053756208	5.73564518596114	5.5280799564341
PLSCR1	7.25571155758106	8.66694394475494	6.84188536855937	9.20906825909443	6.28730577775483	6.59751427771289	5.68457528031909	6.18918228397466
RPL7	7.96671283333867	8.23422640192796	8.01524000520303	7.97410272825057	8.51533435773261	8.59874189700269	8.34096002490301	8.55573740024248
ACO1	5.42680565241724	4.97001638545441	5.13730052958896	4.63842125279439	5.83948538632152	5.55795489359729	5.72277692800701	5.57665307036567
GNGT2	3.84625574126594	4.30763541027498	3.86796978974988	4.48806877465304	4.79618586152626	5.08472599617574	4.49622966328521	4.90894837776004
VSIR	6.54684011003736	5.92900879267438	6.67079856237125	5.68463465835072	4.91433083021528	4.62681091765275	4.31089781074436	5.1419907674352
GPR155	3.46800571719755	3.64834647063983	3.7235320321476	4.15576442261294	2.82550446497072	2.42743023506299	3.03839054340454	2.8035612688383
BTBD19	3.17709333552868	2.54660618136024	3.11919942894989	2.11293745429185	2.10693754877714	1.37433770476938	2.21025954802348	1.50761274516906
GMIP	6.31156773502101	6.34013687447607	5.63360081266106	6.2969349113708	6.83831886927064	6.7657830073649	6.41916699948073	6.71141542595659
MZT1	6.59030281372253	6.67261263552995	6.69305794911814	6.60420671653625	7.2049295934305	7.32840008238629	6.96678887622391	7.17288222436731
CHRNA6	4.00199125889352	3.80494232565258	4.19760388985993	4.62246858944165	1.64932614420853	1.59779516589928	3.63630900749314	2.30746484142353
EPAS1	6.661039291156	5.42987594267894	4.7405618342236	6.08628734060728	5.84022271090664	4.59042754037129	4.19765473058941	4.4638402589088
AP003557.1	1.89026301029608	2.29182912135556	3.22433513003659	1.88740643080318	1.28352948671429	1.22597712012439	1.71675209088709	1.06418395158656
SLA	8.15871934228256	8.32416678045273	8.39296178718726	8.47727912294292	7.59483499119574	7.90482214353785	7.30604283420644	7.91254121922944
PREX1	7.00302246671635	6.14801451456159	6.95358672732979	6.8451649681309	7.81934291095643	7.36781754484816	7.29013867993428	7.57017203671633
LINC01358	2.30073785989606	3.4277174804348	2.52419711156374	4.03700006152707	1.50799696505158	1.80624643910788	1.59021585768392	1.63539831522016
TSPAN13	5.89911981999608	5.7750566383192	5.93997715321763	3.55577381864888	5.31629834751972	5.05361981411861	4.51873857568496	2.90123962580041
GTF3A	8.12876838699203	7.99696813289918	7.85665952835628	8.19011329945769	8.62058200125891	8.40931853268063	8.22102213505003	8.54952204341152
COX7A2L	6.79734513184616	6.91395553333131	6.79144812147088	6.88200307582276	7.32198770332102	7.39692197305053	7.1373018653207	7.31156217857515
DGKE	5.75072002517632	5.44122654771986	5.13095119468797	5.49864660160541	6.29054637999295	5.95553285426381	5.99040681494856	5.91022917464279
GJC1	4.25916141511904	3.33340112571372	3.48051305840407	2.2497783548794	2.6815297074272	2.11428343126331	2.70492469865892	1.68687869382891
RIPK2	2.40826852399437	2.42990790660463	2.85215747668068	3.07620733769007	1.30077399993988	1.86476401324767	1.7843686997078	1.86132671367344
TTC7A	7.64595118124246	7.03126183994581	7.14887826036825	7.40594141219961	6.92948568967938	6.56754932565411	6.72473535485235	7.01650857996262
TSPO	6.54035403066409	6.78378534263474	6.48726012653713	6.65941589608481	6.21296827068356	6.27769152414416	5.75368094923163	6.10416181210515
HSPA1A	6.1497767112077	5.93437386493446	5.40800121427964	6.3470271905682	5.41561056977061	5.53336220118513	4.86363051682957	5.30187584562935
LPGAT1	5.44080351573752	4.39842907849103	4.26873358844129	4.72847366971611	5.75129231927131	5.38381603175897	5.22474040293565	5.98668326409965
GJB2	7.63768866015416	6.82046684937998	7.33439215061639	5.30378080463809	8.21588492513185	8.19317435931355	7.97011368100764	6.96834439726679
BAG3	5.51725701244422	5.28620984819124	5.236743181846	5.23049895742905	4.9213161638357	4.89770358374855	4.67164437847188	4.59987148356791
BTLA	2.82012127856439	2.45997930472033	3.10631128732905	2.45929837319265	4.17751657205832	3.4097056597219	3.6679819427598	3.28769606993278
VCL	7.02346103213741	6.30467181879692	6.85590921816361	5.98298204151318	5.81118410498717	5.52658170241071	6.08561956708763	5.6519846762294
LDOC1	3.17099901196235	3.22666592488674	3.18809688793749	1.90258349806772	3.89482014832446	4.31416770178684	3.87600657163868	3.32066316353228
WDR48	7.44153653875619	7.40132961583617	7.40647654575469	7.28302722149559	6.7895258612365	6.8300670994262	7.11531510327799	6.79394717386327
PDCD11	6.76837265329226	6.62861024790309	6.81688714730736	6.77731552122451	7.19660466600163	7.09893110330119	7.17479354984655	7.26433141608423
RNF103	4.50910074529527	4.6188116624304	4.42221628439697	4.12697727441531	3.98025045536637	3.81781140030265	3.73359788761449	3.57408551332168
AL162377.1	1.66596019851046	2.15146057289188	2.01879056626223	2.36383209502293	0.863638549376146	1.31261286143791	1.22689646890024	1.21207634272592
SLFN5	7.60387434908706	9.23554605096259	7.52803504904872	8.79016475623683	7.19314576728227	7.89168998897993	6.81894150527713	7.32075768119473
MYCBP2	7.29826963393263	7.33052748266745	6.69521132136208	7.08771621921044	6.76566106304182	6.40822601517417	6.37803799692518	6.23313497150342
LIG3	5.68488116364345	5.68774530273124	5.57867276618845	5.82765903476602	6.1327869296668	6.16505106228462	6.26497317040781	6.23673796127682
TUBB2A	2.6639825163018	2.33573941591523	3.03329185417153	3.73603067198995	1.79029875517014	1.59779516589928	2.17290169164782	2.10788220889597
MAPK8	5.60010424557645	6.1579856929011	5.36806729441919	5.72681355589036	6.12917139554322	6.7909928698238	5.91132824828151	6.04866921926185
ENOSF1	5.54815030726667	5.64802373832897	5.61665937131074	5.46325858719625	6.04084710180652	6.16941047370527	6.06537515985382	5.87459582128181
SIGLEC17P	0.106019014720377	0.155098999895212	0.975235285621947	0.349231787948998	2.37460138079322	3.43406541275487	1.81702457691961	3.50883233223863
JAM2	2.63770766274499	2.45997930472033	2.85985675740281	2.2137266593362	1.62214624308798	1.37433770476938	2.19791410274477	1.11518460772085
FADS3	3.84625574126594	3.53048485470757	3.97464473758627	3.50695664767407	2.6815297074272	2.53944646439454	2.46844815946117	3.01303413221508
ITGAL	8.35325844790453	8.09284663000786	8.012220406241	8.56589161068293	8.70911636327546	8.68335270337887	8.42180957622879	8.92212996903161
GLB1L3	4.36171435864707	4.10369778802662	3.33342958346643	4.01272678034161	5.03516698262358	4.70095629300229	4.40787822891683	4.55208682429785
COQ3	4.10147474211457	4.41387475286235	4.33099168401179	4.35923179402876	4.91852608771845	5.0409870878027	4.73068437174285	4.99995821055559
ASIC1	1.59490163587046	1.62330368630242	1.69645298196715	1.50534363713755	2.70114409412242	2.47516494793666	2.43727852580106	2.3506685336873
TMC8	6.17130725564587	5.84129017542068	5.87876928555714	5.82666479838127	6.62940526649252	6.3983556151693	6.29860460918669	6.72942952349947
DKK3	0.848534011758003	1.60547748374811	2.68885723072064	1.61996647909127	0.197061457831595	0.785641360886787	0.93122638719397	0.869985992600291
PAICS	8.80416800006084	8.88662061239702	8.72032278885833	8.82481007388022	9.06287698821332	9.35241209823334	9.13527160816428	9.36901952580194
PTPN2	6.43939206241936	6.34953805653455	5.906913352276	6.25911175601456	6.7516207398642	6.92722572697215	6.54023948499129	6.72533180137341
LYRM7	5.72287045400311	5.70876959225409	5.61779501107758	5.31090834746338	6.10973401077708	6.16140812970122	6.15989816241342	6.05030810419304
RFX2	4.6406124405338	4.73404412506827	4.19760388985993	4.07433735376676	3.62390698504281	3.76885452015226	3.75903085063542	3.43045401395473
DENND1C	5.91652697721623	5.51708313416006	5.48469848629378	5.95777454342325	6.40809036699088	6.07729847612783	6.09480415832074	6.29042369108272
SATB1-AS1	2.93246279897444	3.07299830269911	2.84441688638295	2.81258175465001	4.6674958092978	4.12363210048379	3.69897444178191	3.42035040961921
